cveID,vendorProject,product,cwes,CWE_Name,dateAdded,dueDate,attack_vector,CWE_Likelihood,attack_complexity,cvss_score,severity,knownRansomwareCampaignUse,likelihood_prob,complexity_prob,ransomware_probability,risk_category
CVE-2022-30190,Microsoft,Windows,CWE-610,Externally Controlled Reference to a Resource in Another Sphere,2022-06-14,2022-07-05,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-38163,SAP,NetWeaver,CWE-23,Relative Path Traversal,2022-06-09,2022-06-30,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-2386,SAP,NetWeaver,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022-06-09,2022-06-30,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2016-2388,SAP,NetWeaver,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-06-09,2022-06-30,NETWORK,High,LOW,5.3,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2019-7195,QNAP,Photo Station,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022-06-08,2022-06-22,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2019-7194,QNAP,Photo Station,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022-06-08,2022-06-22,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2019-7193,QNAP,QTS,CWE-20,Improper Input Validation,2022-06-08,2022-06-22,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2019-7192,QNAP,Photo Station,CWE-863,Incorrect Authorization,2022-06-08,2022-06-22,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2019-5825,Google,Chromium V8,CWE-787,Out-of-bounds Write,2022-06-08,2022-06-22,NETWORK,High,LOW,6.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2019-15271,Cisco,RV Series Routers,CWE-502,Deserialization of Untrusted Data,2022-06-08,2022-06-22,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2018-6065,Google,Chromium V8,"CWE-190, CWE-787",,2022-06-08,2022-06-22,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2018-4990,Adobe,Acrobat and Reader,CWE-415,Double Free,2022-06-08,2022-06-22,NETWORK,High,NETWORK,6.8,MEDIUM,Unknown,0.9,0.1,0.58,Medium
CVE-2018-17480,Google,Chromium V8,CWE-787,Out-of-bounds Write,2022-06-08,2022-06-22,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2018-17463,Google,Chromium V8,,,2022-06-08,2022-06-22,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-6862,NETGEAR,Multiple Devices,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2017-5070,Google,Chromium V8,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-06-08,2022-06-22,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-5030,Google,Chromium V8,CWE-125,Out-of-bounds Read,2022-06-08,2022-06-22,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-5198,Google,Chromium V8,"CWE-125, CWE-787",,2022-06-08,2022-06-22,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-1646,Google,Chromium V8,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2013-1331,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2012-5054,Adobe,Flash Player,CWE-189,,2022-06-08,2022-06-22,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2012-4969,Microsoft,Internet Explorer,,,2022-06-08,2022-06-22,NETWORK,,NETWORK,9.3,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2012-1889,Microsoft,XML Core Services,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2012-0767,Adobe,Flash Player,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2022-06-08,2022-06-22,NETWORK,High,NETWORK,4.3,MEDIUM,Unknown,0.9,0.1,0.58,Medium
CVE-2012-0754,Adobe,Flash Player,CWE-787,Out-of-bounds Write,2022-06-08,2022-06-22,NETWORK,High,NETWORK,9.3,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2012-0151,Microsoft,Windows,CWE-20,Improper Input Validation,2022-06-08,2022-06-22,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2011-2462,Adobe,Acrobat and Reader,CWE-787,Out-of-bounds Write,2022-06-08,2022-06-22,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2011-0609,Adobe,Flash Player,,,2022-06-08,2022-06-22,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2010-2883,Adobe,Acrobat and Reader,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,LOCAL,High,LOW,7.3,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2010-2572,Microsoft,PowerPoint,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2010-1297,Adobe,Flash Player,CWE-787,Out-of-bounds Write,2022-06-08,2022-06-22,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2009-4324,Adobe,Acrobat and Reader,CWE-399,,2022-06-08,2022-06-22,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2009-3953,Adobe,Acrobat and Reader,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2009-1862,Adobe,"Acrobat and Reader, Flash Player",CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-06-08,2022-06-22,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2009-0563,Microsoft,Office,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2009-0557,Microsoft,Office,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-06-08,2022-06-22,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2008-0655,Adobe,Acrobat and Reader,,,2022-06-08,2022-06-22,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2007-5659,Adobe,Acrobat and Reader,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-06-08,2022-06-22,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2006-2492,Microsoft,Word,CWE-120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),2022-06-08,2022-06-22,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2022-26134,Atlassian,Confluence Server/Data Center,CWE-917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),2022-06-02,2022-06-06,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2019-3010,Oracle,Solaris,,,2022-05-25,2022-06-15,LOCAL,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-3393,Microsoft,Windows,CWE-284,Improper Access Control,2022-05-25,2022-06-15,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-7256,Microsoft,Windows,CWE-284,Improper Access Control,2022-05-25,2022-06-15,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-1010,Adobe,Flash Player and AIR,CWE-190,Integer Overflow or Wraparound,2022-05-25,2022-06-15,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2016-0984,Adobe,Flash Player and AIR,CWE-416,Use After Free,2022-05-25,2022-06-15,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2016-0034,Microsoft,Silverlight,CWE-20,Improper Input Validation,2022-05-25,2022-06-15,NETWORK,High,LOW,8.8,HIGH,Known,0.9,0.9,0.9,High
CVE-2015-0310,Adobe,Flash Player,CWE-264,,2022-05-25,2022-06-15,NETWORK,,NETWORK,10.0,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2015-0016,Microsoft,Windows,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022-05-25,2022-06-15,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2015-0071,Microsoft,Internet Explorer,CWE-264,,2022-05-25,2022-06-15,NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2015-2360,Microsoft,Win32k,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-25,2022-06-15,LOCAL,High,LOCAL,7.2,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2015-2425,Microsoft,Internet Explorer,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-25,2022-06-15,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2015-1769,Microsoft,Windows,CWE-264,,2022-05-25,2022-06-15,LOCAL,,LOCAL,7.2,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2015-4495,Mozilla,Firefox,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-25,2022-06-15,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2015-8651,Adobe,Flash Player,CWE-189,,2022-05-25,2022-06-15,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2015-6175,Microsoft,Windows,CWE-264,,2022-05-25,2022-06-15,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2015-1671,Microsoft,Windows,CWE-19,,2022-05-25,2022-06-15,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2014-4148,Microsoft,Windows,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-05-25,2022-06-15,NETWORK,Medium,LOW,8.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2014-8439,Adobe,Flash Player,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-25,2022-06-15,NETWORK,High,NETWORK,10.0,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2014-4123,Microsoft,Internet Explorer,CWE-264,,2022-05-25,2022-06-15,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2014-0546,Adobe,Acrobat and Reader,,,2022-05-25,2022-06-15,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2014-2817,Microsoft,Internet Explorer,CWE-264,,2022-05-25,2022-06-15,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2014-4077,Microsoft,Input Method Editor (IME) Japanese,CWE-264,,2022-05-25,2022-06-15,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2014-3153,Linux,Kernel,CWE-269,Improper Privilege Management,2022-05-25,2022-06-15,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2013-7331,Microsoft,Internet Explorer,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-25,2022-06-15,NETWORK,High,NETWORK,4.3,MEDIUM,Unknown,0.9,0.1,0.58,Medium
CVE-2013-3993,IBM,InfoSphere BigInsights,CWE-264,,2022-05-25,2022-06-15,NETWORK,,LOW,6.5,MEDIUM,Known,0.1,0.9,0.42,Medium
CVE-2013-3896,Microsoft,Silverlight,CWE-20,Improper Input Validation,2022-05-25,2022-06-15,LOCAL,High,LOW,5.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2013-2423,Oracle,Java Runtime Environment (JRE),,,2022-05-25,2022-06-15,NETWORK,,NETWORK,4.3,MEDIUM,Unknown,0.1,0.1,0.1,Low
CVE-2013-0431,Oracle,Java Runtime Environment (JRE),,,2022-05-25,2022-06-15,NETWORK,,NETWORK,5.0,MEDIUM,Known,0.1,0.1,0.1,Low
CVE-2013-0422,Oracle,Java Runtime Environment (JRE),CWE-264,,2022-05-25,2022-06-15,NETWORK,,NETWORK,10.0,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2013-0074,Microsoft,Silverlight,,,2022-05-25,2022-06-15,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2012-1710,Oracle,Fusion Middleware,,,2022-05-25,2022-06-15,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2010-1428,Red Hat,JBoss,CWE-264,,2022-05-25,2022-06-15,NETWORK,,LOW,7.5,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2010-0840,Oracle,Java Runtime Environment (JRE),,,2022-05-25,2022-06-15,NETWORK,,LOW,9.8,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2010-0738,Red Hat,JBoss,CWE-264,,2022-05-25,2022-06-15,NETWORK,,LOW,5.3,MEDIUM,Known,0.1,0.9,0.42,Medium
CVE-2018-8611,Microsoft,Windows,CWE-404,Improper Resource Shutdown or Release,2022-05-24,2022-06-14,LOCAL,Medium,LOCAL,7.2,HIGH,Unknown,0.6,0.1,0.4,Medium
CVE-2018-19953,QNAP,Network Attached Storage (NAS),"CWE-79, CWE-80",,2022-05-24,2022-06-14,NETWORK,,LOW,6.1,MEDIUM,Known,0.1,0.9,0.42,Medium
CVE-2018-19949,QNAP,Network Attached Storage (NAS),"CWE-20, CWE-77, CWE-78",,2022-05-24,2022-06-14,NETWORK,,LOW,9.8,CRITICAL,Known,0.1,0.9,0.42,Medium
CVE-2018-19943,QNAP,Network Attached Storage (NAS),"CWE-79, CWE-80",,2022-05-24,2022-06-14,NETWORK,,LOW,5.4,MEDIUM,Known,0.1,0.9,0.42,Medium
CVE-2017-0147,Microsoft,SMBv1 server,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-24,2022-06-14,NETWORK,High,LOW,7.5,HIGH,Known,0.9,0.9,0.9,High
CVE-2017-0022,Microsoft,XML Core Services,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-24,2022-06-14,NETWORK,High,LOW,6.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2017-0005,Microsoft,Windows,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-24,2022-06-14,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-0149,Microsoft,Internet Explorer,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-24,2022-06-14,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2017-0210,Microsoft,Internet Explorer,,,2022-05-24,2022-06-14,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-8291,Artifex,Ghostscript,CWE-704,Incorrect Type Conversion or Cast,2022-05-24,2022-06-14,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2017-8543,Microsoft,Windows,CWE-281,Improper Preservation of Permissions,2022-05-24,2022-06-14,NETWORK,,NETWORK,10.0,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2017-18362,Kaseya,Virtual System/Server Administrator (VSA),CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022-05-24,2022-06-14,NETWORK,High,NETWORK,7.5,HIGH,Known,0.9,0.1,0.58,Medium
CVE-2016-0162,Microsoft,Internet Explorer,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-24,2022-06-14,NETWORK,High,LOW,4.3,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2016-3351,Microsoft,Internet Explorer and Edge,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-24,2022-06-14,NETWORK,High,LOW,6.5,MEDIUM,Known,0.9,0.9,0.9,High
CVE-2016-4655,Apple,iOS,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-24,2022-06-14,LOCAL,High,LOW,5.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2016-4656,Apple,iOS,CWE-264,,2022-05-24,2022-06-14,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2016-4657,Apple,iOS,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-24,2022-06-14,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2016-6366,Cisco,Adaptive Security Appliance (ASA),CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-24,2022-06-14,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2016-6367,Cisco,Adaptive Security Appliance (ASA),CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2022-05-24,2022-06-14,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2016-3298,Microsoft,Internet Explorer,CWE-200,Exposure of Sensitive Information to an Unauthorized Actor,2022-05-24,2022-06-14,NETWORK,High,LOW,6.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2022-20821,Cisco,IOS XR,CWE-923,Improper Restriction of Communication Channel to Intended Endpoints,2022-05-23,2022-06-13,NETWORK,,LOW,6.5,MEDIUM,Unknown,0.1,0.9,0.42,Medium
CVE-2021-1048,Android,Kernel,CWE-416,Use After Free,2022-05-23,2022-06-13,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2021-0920,Android,Kernel,"CWE-362, CWE-416",,2022-05-23,2022-06-13,LOCAL,,HIGH,6.4,MEDIUM,Unknown,0.1,0.3,0.18,Low
CVE-2021-30883,Apple,Multiple Products,CWE-787,Out-of-bounds Write,2022-05-23,2022-06-13,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-1027,Microsoft,Windows,CWE-787,Out-of-bounds Write,2022-05-23,2022-06-13,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2020-0638,Microsoft,Update Notification Manager,,,2022-05-23,2022-06-13,LOCAL,,LOW,7.8,HIGH,Known,0.1,0.9,0.42,Medium
CVE-2019-7286,Apple,Multiple Products,CWE-787,Out-of-bounds Write,2022-05-23,2022-06-13,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-7287,Apple,iOS,CWE-787,Out-of-bounds Write,2022-05-23,2022-06-13,LOCAL,High,LOW,7.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-0676,Microsoft,Internet Explorer,,,2022-05-23,2022-06-13,NETWORK,,NETWORK,4.3,MEDIUM,Unknown,0.1,0.1,0.1,Low
CVE-2019-5786,Google,Chrome Blink,CWE-416,Use After Free,2022-05-23,2022-06-13,NETWORK,High,LOW,6.5,MEDIUM,Unknown,0.9,0.9,0.9,High
CVE-2019-0703,Microsoft,Windows,,,2022-05-23,2022-06-13,NETWORK,,NETWORK,4.0,MEDIUM,Unknown,0.1,0.1,0.1,Low
CVE-2019-0880,Microsoft,Windows,,,2022-05-23,2022-06-13,LOCAL,,LOCAL,4.6,MEDIUM,Unknown,0.1,0.1,0.1,Low
CVE-2019-13720,Google,Chrome WebAudio,CWE-416,Use After Free,2022-05-23,2022-06-13,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-11707,Mozilla,Firefox and Thunderbird,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-05-23,2022-06-13,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-11708,Mozilla,Firefox and Thunderbird,CWE-20,Improper Input Validation,2022-05-23,2022-06-13,NETWORK,High,LOW,10.0,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2019-8720,WebKitGTK,WebKitGTK,CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-05-23,2022-06-13,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-18426,Meta Platforms,WhatsApp,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2022-05-23,2022-06-13,NETWORK,High,LOW,8.2,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2019-1385,Microsoft,Windows,CWE-59,Improper Link Resolution Before File Access ('Link Following'),2022-05-23,2022-06-13,LOCAL,Medium,LOW,7.8,HIGH,Known,0.6,0.9,0.72,High
CVE-2019-1130,Microsoft,Windows,CWE-59,Improper Link Resolution Before File Access ('Link Following'),2022-05-23,2022-06-13,LOCAL,Medium,LOCAL,7.2,HIGH,Known,0.6,0.1,0.4,Medium
CVE-2018-5002,Adobe,Flash Player,CWE-787,Out-of-bounds Write,2022-05-23,2022-06-13,NETWORK,High,NETWORK,10.0,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2018-8589,Microsoft,Win32k,,,2022-05-23,2022-06-13,LOCAL,,LOCAL,7.2,HIGH,Unknown,0.1,0.1,0.1,Low
CVE-2022-30525,Zyxel,Multiple Firewalls,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2022-05-16,2022-06-06,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2022-22947,VMware,Spring Cloud Gateway,CWE-94,Improper Control of Generation of Code ('Code Injection'),2022-05-16,2022-06-06,NETWORK,Medium,LOW,10.0,CRITICAL,Unknown,0.6,0.9,0.72,High
CVE-2022-1388,F5,BIG-IP,CWE-306,Missing Authentication for Critical Function,2022-05-10,2022-05-31,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2021-1789,Apple,Multiple Products,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-05-04,2022-05-25,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-8506,Apple,Multiple Products,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-05-04,2022-05-25,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2014-4113,Microsoft,Win32k,CWE-264,,2022-05-04,2022-05-25,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2014-0322,Microsoft,Internet Explorer,CWE-416,Use After Free,2022-05-04,2022-05-25,NETWORK,High,LOW,8.8,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2014-0160,OpenSSL,OpenSSL,CWE-125,Out-of-bounds Read,2022-05-04,2022-05-25,NETWORK,,LOW,7.5,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2022-29464,WSO2,Multiple Products,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022-04-25,2022-05-16,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2022-26904,Microsoft,Windows,CWE-362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),2022-04-25,2022-05-16,LOCAL,Medium,HIGH,7.0,HIGH,Unknown,0.6,0.3,0.48,Medium
CVE-2022-21919,Microsoft,Windows,CWE-1386,Insecure Operation on Windows Junction / Mount Point,2022-04-25,2022-05-16,LOCAL,,HIGH,7.0,HIGH,Unknown,0.1,0.3,0.18,Low
CVE-2022-0847,Linux,Kernel,CWE-665,Improper Initialization,2022-04-25,2022-05-16,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2021-41357,Microsoft,Win32k,,,2022-04-25,2022-05-16,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2021-40450,Microsoft,Win32k,,,2022-04-25,2022-05-16,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-1003029,Jenkins,Script Security Plugin,,,2022-04-25,2022-05-16,NETWORK,,LOW,9.9,CRITICAL,Unknown,0.1,0.9,0.42,Medium
CVE-2018-6882,Zimbra,Collaboration Suite (ZCS),CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2022-04-19,2022-05-10,NETWORK,High,NETWORK,4.3,MEDIUM,Known,0.9,0.1,0.58,Medium
CVE-2019-3568,Meta Platforms,WhatsApp,CWE-122,Heap-based Buffer Overflow,2022-04-19,2022-05-10,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2022-22718,Microsoft,Windows,,,2022-04-19,2022-05-10,LOCAL,,LOW,7.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2022-22960,VMware,Multiple Products,CWE-250,Execution with Unnecessary Privileges,2022-04-15,2022-05-06,LOCAL,Medium,LOW,7.8,HIGH,Unknown,0.6,0.9,0.72,High
CVE-2022-1364,Google,Chromium V8,CWE-843,Access of Resource Using Incompatible Type ('Type Confusion'),2022-04-15,2022-05-06,NETWORK,,LOW,8.8,HIGH,Unknown,0.1,0.9,0.42,Medium
CVE-2019-3929,Crestron,Multiple Products,CWE-79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),2022-04-15,2022-05-06,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2019-16057,D-Link,DNS-320 Storage Device,CWE-78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection'),2022-04-15,2022-05-06,NETWORK,High,LOW,9.8,CRITICAL,Known,0.9,0.9,0.9,High
CVE-2018-7841,Schneider Electric,U.motion Builder,CWE-89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),2022-04-15,2022-05-06,NETWORK,High,NETWORK,7.5,HIGH,Unknown,0.9,0.1,0.58,Medium
CVE-2016-4523,Trihedral,VTScada (formerly VTS),CWE-119,Improper Restriction of Operations within the Bounds of a Memory Buffer,2022-04-15,2022-05-06,NETWORK,High,LOW,7.5,HIGH,Unknown,0.9,0.9,0.9,High
CVE-2014-0780,InduSoft,Web Studio,CWE-22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),2022-04-15,2022-05-06,NETWORK,High,LOW,9.8,CRITICAL,Unknown,0.9,0.9,0.9,High
CVE-2010-5330,Ubiquiti,AirOS,CWE-77,Improper Neutralization of Special Elements used in a Command ('Command Injection'),2022-04-15,2022-05-06,NETWORK,High,NETWORK,5.0,MEDIUM,Unknown,0.9,0.1,0.58,Medium
